trade_id,timestamp,symbol,direction,status,gate_combo_tag,rejection_reason,outcome,margin_allocated,leverage,notional_position,dynamic_tp_pct,dynamic_sl_pct,actual_mfe_pct,actual_mae_pct,gross_return_pct,gross_pnl,fees_paid,slippage_cost,friction_tax,net_pnl,account_equity,drawdown_pct,date_utc
598,2026-08-15 23:30:00+00:00,ETHUSDT,SHORT,EXECUTED,LOW_RISK__HIGH_QUAL__HIGH_PROFIT,None,TAKE_PROFIT_HIT,148.83,1.0,148.83,0.27,0.1,0.33,-0.03,0.27,0.4,0.12,0.15,0.27,0.13,9922.42,0.78,2026-08-15
599,2026-08-16 00:00:00+00:00,BTCUSDT,SHORT,EXECUTED,LOW_RISK__HIGH_QUAL__HIGH_PROFIT,None,TIME_CLOSE_EXIT,148.84,1.0,148.84,0.38,0.03,0.09,-0.02,-0.07,-0.1,0.12,0.15,0.27,-0.37,9922.05,0.78,2026-08-16
600,2026-08-16 02:30:00+00:00,SOLUSDT,LONG,EXECUTED,LOW_RISK__LOW_QUAL__HIGH_PROFIT,None,TIME_CLOSE_EXIT,49.61,1.0,49.61,0.49,0.22,0.01,-0.08,-0.19,-0.09,0.04,0.05,0.09,-0.18,9921.87,0.78,2026-08-16
601,2026-08-16 02:30:00+00:00,BTCUSDT,LONG,EXECUTED,MED_RISK__LOW_QUAL__HIGH_PROFIT,None,TIME_CLOSE_EXIT,49.61,1.0,49.61,0.12,0.19,0.01,-0.06,-0.09,-0.04,0.04,0.05,0.09,-0.13,9921.74,0.78,2026-08-16
602,2026-08-16 02:45:00+00:00,DOGEUSDT,LONG,EXECUTED,MED_RISK__HIGH_QUAL__HIGH_PROFIT,None,TIME_CLOSE_EXIT,148.83,1.0,148.83,0.31,0.13,0.17,-0.06,-0.14,-0.21,0.12,0.15,0.27,-0.48,9921.26,0.79,2026-08-16
603,2026-08-16 03:00:00+00:00,ETHUSDT,LONG,EXECUTED,MED_RISK__HIGH_QUAL__LOW_PROFIT,None,TIME_CLOSE_EXIT,148.82,1.0,148.82,0.34,0.03,0.03,-0.07,-0.07,-0.1,0.12,0.15,0.27,-0.37,9920.89,0.79,2026-08-16
604,2026-08-16 04:45:00+00:00,ETHUSDT,SHORT,EXECUTED,LOW_RISK__HIGH_QUAL__HIGH_PROFIT,None,TIME_CLOSE_EXIT,148.81,1.0,148.81,0.16,0.07,0.14,-0.05,-0.02,-0.03,0.12,0.15,0.27,-0.3,9920.59,0.79,2026-08-16
605,2026-08-16 05:15:00+00:00,BTCUSDT,SHORT,EXECUTED,LOW_RISK__HIGH_QUAL__HIGH_PROFIT,None,TIME_CLOSE_EXIT,148.81,1.0,148.81,0.56,-0.01,0.16,-0.04,0.01,0.01,0.12,0.15,0.27,-0.25,9920.34,0.8,2026-08-16
606,2026-08-16 05:15:00+00:00,SOLUSDT,SHORT,EXECUTED,LOW_RISK__LOW_QUAL__HIGH_PROFIT,None,TIME_CLOSE_EXIT,49.6,1.0,49.6,0.45,0.24,0.27,-0.21,-0.05,-0.02,0.04,0.05,0.09,-0.11,9920.22,0.8,2026-08-16
607,2026-08-16 05:30:00+00:00,DOGEUSDT,SHORT,EXECUTED,MED_RISK__HIGH_QUAL__HIGH_PROFIT,None,TIME_CLOSE_EXIT,148.8,1.0,148.8,0.27,0.21,0.22,-0.04,-0.16,-0.24,0.12,0.15,0.27,-0.51,9919.72,0.8,2026-08-16
608,2026-08-16 07:30:00+00:00,XRPUSDT,LONG,EXECUTED,MED_RISK__LOW_QUAL__HIGH_PROFIT,None,TIME_CLOSE_EXIT,49.6,1.0,49.6,0.19,0.15,0.07,-0.01,-0.1,-0.05,0.04,0.05,0.09,-0.14,9919.58,0.8,2026-08-16
609,2026-08-16 07:30:00+00:00,DOGEUSDT,LONG,EXECUTED,MED_RISK__HIGH_QUAL__HIGH_PROFIT,None,TIME_CLOSE_EXIT,148.79,1.0,148.79,0.25,0.19,0.17,-0.04,-0.04,-0.06,0.12,0.15,0.27,-0.33,9919.25,0.81,2026-08-16
610,2026-08-16 09:15:00+00:00,ETHUSDT,LONG,EXECUTED,MED_RISK__HIGH_QUAL__LOW_PROFIT,None,TIME_CLOSE_EXIT,148.79,1.0,148.79,0.35,0.14,0.04,0.0,0.0,0.0,0.12,0.15,0.27,-0.27,9918.98,0.81,2026-08-16
611,2026-08-16 09:30:00+00:00,ETHUSDT,SHORT,EXECUTED,LOW_RISK__HIGH_QUAL__HIGH_PROFIT,None,TIME_CLOSE_EXIT,148.78,1.0,148.78,0.32,0.19,0.04,-0.1,-0.04,-0.06,0.12,0.15,0.27,-0.33,9918.65,0.81,2026-08-16
612,2026-08-16 09:45:00+00:00,XRPUSDT,SHORT,EXECUTED,LOW_RISK__HIGH_QUAL__HIGH_PROFIT,None,TIME_CLOSE_EXIT,148.78,1.0,148.78,0.72,0.21,0.32,-0.07,-0.01,-0.01,0.12,0.15,0.27,-0.28,9918.37,0.82,2026-08-16
613,2026-08-16 10:00:00+00:00,DOGEUSDT,SHORT,EXECUTED,MED_RISK__HIGH_QUAL__HIGH_PROFIT,None,TIME_CLOSE_EXIT,148.78,1.0,148.78,0.31,0.25,0.03,-0.1,-0.13,-0.19,0.12,0.15,0.27,-0.46,9917.91,0.82,2026-08-16
614,2026-08-16 11:45:00+00:00,DOGEUSDT,LONG,EXECUTED,MED_RISK__HIGH_QUAL__HIGH_PROFIT,None,TIME_CLOSE_EXIT,148.77,1.0,148.77,0.11,0.19,0.03,-0.06,0.0,0.0,0.12,0.15,0.27,-0.27,9917.64,0.82,2026-08-16
615,2026-08-16 12:00:00+00:00,DOGEUSDT,SHORT,EXECUTED,MED_RISK__HIGH_QUAL__HIGH_PROFIT,None,TIME_CLOSE_EXIT,148.76,1.0,148.76,0.18,0.24,0.03,-0.11,0.0,0.0,0.12,0.15,0.27,-0.27,9917.38,0.83,2026-08-16
616,2026-08-16 12:15:00+00:00,DOGEUSDT,LONG,EXECUTED,MED_RISK__HIGH_QUAL__HIGH_PROFIT,None,TAKE_PROFIT_HIT,148.76,1.0,148.76,0.26,0.17,0.46,-0.14,0.26,0.38,0.12,0.15,0.27,0.11,9917.49,0.83,2026-08-16
617,2026-08-16 13:15:00+00:00,BTCUSDT,LONG,EXECUTED,MED_RISK__LOW_QUAL__HIGH_PROFIT,None,TAKE_PROFIT_HIT,49.59,1.0,49.59,0.11,0.13,0.52,-0.01,0.11,0.05,0.04,0.05,0.09,-0.04,9917.45,0.83,2026-08-16
618,2026-08-16 13:30:00+00:00,ETHUSDT,LONG,EXECUTED,MED_RISK__HIGH_QUAL__LOW_PROFIT,None,TAKE_PROFIT_HIT,148.76,1.0,148.76,0.39,0.11,0.57,-0.04,0.39,0.58,0.12,0.15,0.27,0.31,9917.77,0.82,2026-08-16
619,2026-08-16 13:30:00+00:00,SOLUSDT,LONG,EXECUTED,LOW_RISK__LOW_QUAL__HIGH_PROFIT,None,TIME_CLOSE_EXIT,49.59,1.0,49.59,0.46,0.17,0.04,-0.07,-0.11,-0.05,0.04,0.05,0.09,-0.14,9917.62,0.82,2026-08-16
620,2026-08-16 14:00:00+00:00,SOLUSDT,SHORT,EXECUTED,LOW_RISK__LOW_QUAL__HIGH_PROFIT,None,TIME_CLOSE_EXIT,49.59,1.0,49.59,0.18,0.23,0.03,-0.08,-0.04,-0.02,0.04,0.05,0.09,-0.11,9917.51,0.82,2026-08-16
621,2026-08-16 14:30:00+00:00,XRPUSDT,LONG,EXECUTED,MED_RISK__LOW_QUAL__HIGH_PROFIT,None,TAKE_PROFIT_HIT,49.59,1.0,49.59,0.18,0.2,0.28,-0.05,0.18,0.09,0.04,0.05,0.09,-0.0,9917.51,0.82,2026-08-16
622,2026-08-16 14:30:00+00:00,SOLUSDT,LONG,EXECUTED,LOW_RISK__LOW_QUAL__HIGH_PROFIT,None,TIME_CLOSE_EXIT,49.59,1.0,49.59,0.47,0.17,0.45,-0.09,-0.07,-0.03,0.04,0.05,0.09,-0.12,9917.39,0.83,2026-08-16
623,2026-08-16 17:45:00+00:00,SOLUSDT,SHORT,EXECUTED,LOW_RISK__LOW_QUAL__HIGH_PROFIT,None,TAKE_PROFIT_HIT,49.59,1.0,49.59,0.69,0.22,1.57,-0.12,0.69,0.34,0.04,0.05,0.09,0.25,9917.64,0.82,2026-08-16
624,2026-08-16 18:00:00+00:00,XRPUSDT,SHORT,EXECUTED,LOW_RISK__HIGH_QUAL__HIGH_PROFIT,None,TIME_CLOSE_EXIT,148.76,1.0,148.76,0.68,0.4,0.09,-0.22,-0.22,-0.33,0.12,0.15,0.27,-0.6,9917.04,0.83,2026-08-16
625,2026-08-16 19:45:00+00:00,DOGEUSDT,SHORT,EXECUTED,MED_RISK__HIGH_QUAL__HIGH_PROFIT,None,TAKE_PROFIT_HIT,148.76,1.0,148.76,0.42,0.34,1.27,-0.16,0.42,0.62,0.12,0.15,0.27,0.35,9917.4,0.83,2026-08-16
626,2026-08-16 20:00:00+00:00,BTCUSDT,SHORT,EXECUTED,LOW_RISK__HIGH_QUAL__HIGH_PROFIT,None,TIME_CLOSE_EXIT,148.76,1.0,148.76,1.05,-0.0,0.67,-0.01,0.13,0.19,0.12,0.15,0.27,-0.07,9917.32,0.83,2026-08-16
627,2026-08-16 20:00:00+00:00,XRPUSDT,LONG,EXECUTED,MED_RISK__LOW_QUAL__HIGH_PROFIT,None,TAKE_PROFIT_HIT,49.59,1.0,49.59,0.02,0.28,0.05,-0.05,0.02,0.01,0.04,0.05,0.09,-0.08,9917.24,0.83,2026-08-16
628,2026-08-16 20:30:00+00:00,XRPUSDT,SHORT,EXECUTED,LOW_RISK__HIGH_QUAL__HIGH_PROFIT,None,TIME_CLOSE_EXIT,148.76,1.0,148.76,1.37,0.2,1.17,-0.19,0.06,0.09,0.12,0.15,0.27,-0.18,9917.06,0.83,2026-08-16
629,2026-08-16 20:45:00+00:00,ETHUSDT,SHORT,EXECUTED,LOW_RISK__HIGH_QUAL__HIGH_PROFIT,None,TIME_CLOSE_EXIT,148.76,1.0,148.76,0.89,0.19,0.68,-0.12,0.16,0.24,0.12,0.15,0.27,-0.03,9917.03,0.83,2026-08-16
630,2026-08-17 01:00:00+00:00,ETHUSDT,LONG,EXECUTED,MED_RISK__HIGH_QUAL__LOW_PROFIT,None,TIME_CLOSE_EXIT,148.76,1.0,148.76,1.67,0.73,1.22,-0.6,0.33,0.49,0.12,0.15,0.27,0.22,9917.26,0.83,2026-08-17
631,2026-08-17 01:00:00+00:00,DOGEUSDT,LONG,EXECUTED,MED_RISK__HIGH_QUAL__HIGH_PROFIT,None,TIME_CLOSE_EXIT,148.76,1.0,148.76,0.78,0.51,0.77,-0.33,0.24,0.36,0.12,0.15,0.27,0.09,9917.34,0.83,2026-08-17
632,2026-08-17 01:15:00+00:00,SOLUSDT,LONG,EXECUTED,LOW_RISK__LOW_QUAL__HIGH_PROFIT,None,TAKE_PROFIT_HIT,49.59,1.0,49.59,0.91,0.73,1.01,-0.45,0.91,0.45,0.04,0.05,0.09,0.36,9917.71,0.82,2026-08-17
633,2026-08-17 01:15:00+00:00,BTCUSDT,LONG,EXECUTED,MED_RISK__LOW_QUAL__HIGH_PROFIT,None,TAKE_PROFIT_HIT,49.59,1.0,49.59,0.67,0.23,0.94,-0.15,0.67,0.33,0.04,0.05,0.09,0.24,9917.95,0.82,2026-08-17
634,2026-08-17 01:30:00+00:00,XRPUSDT,LONG,EXECUTED,MED_RISK__LOW_QUAL__HIGH_PROFIT,None,TAKE_PROFIT_HIT,49.59,1.0,49.59,0.59,0.62,0.7,-0.26,0.59,0.29,0.04,0.05,0.09,0.21,9918.15,0.82,2026-08-17
635,2026-08-17 08:15:00+00:00,ETHUSDT,SHORT,EXECUTED,LOW_RISK__HIGH_QUAL__HIGH_PROFIT,None,TIME_CLOSE_EXIT,148.77,1.0,148.77,0.31,0.65,0.2,-0.07,-0.18,-0.27,0.12,0.15,0.27,-0.54,9917.62,0.82,2026-08-17
636,2026-08-17 08:30:00+00:00,XRPUSDT,SHORT,EXECUTED,LOW_RISK__HIGH_QUAL__HIGH_PROFIT,None,TIME_CLOSE_EXIT,148.76,1.0,148.76,0.85,0.38,0.35,-0.14,-0.04,-0.06,0.12,0.15,0.27,-0.33,9917.29,0.83,2026-08-17
637,2026-08-17 08:30:00+00:00,BTCUSDT,SHORT,EXECUTED,LOW_RISK__HIGH_QUAL__HIGH_PROFIT,None,TIME_CLOSE_EXIT,148.76,1.0,148.76,0.14,0.35,0.13,-0.09,-0.11,-0.16,0.12,0.15,0.27,-0.43,9916.86,0.83,2026-08-17
638,2026-08-17 08:45:00+00:00,DOGEUSDT,SHORT,EXECUTED,MED_RISK__HIGH_QUAL__HIGH_PROFIT,None,TIME_CLOSE_EXIT,148.75,1.0,148.75,0.47,0.47,0.07,-0.11,-0.27,-0.4,0.12,0.15,0.27,-0.67,9916.19,0.84,2026-08-17
639,2026-08-17 08:45:00+00:00,SOLUSDT,SHORT,EXECUTED,LOW_RISK__LOW_QUAL__HIGH_PROFIT,None,TIME_CLOSE_EXIT,49.58,1.0,49.58,0.53,0.67,0.09,-0.11,-0.37,-0.18,0.04,0.05,0.09,-0.27,9915.92,0.84,2026-08-17
640,2026-08-17 09:30:00+00:00,DOGEUSDT,LONG,EXECUTED,MED_RISK__HIGH_QUAL__HIGH_PROFIT,None,TIME_CLOSE_EXIT,148.74,1.0,148.74,0.39,0.31,0.31,-0.09,-0.09,-0.13,0.12,0.15,0.27,-0.4,9915.52,0.84,2026-08-17
641,2026-08-17 10:30:00+00:00,BTCUSDT,LONG,EXECUTED,MED_RISK__LOW_QUAL__HIGH_PROFIT,None,TAKE_PROFIT_HIT,49.58,1.0,49.58,1.0,0.51,1.52,-0.31,1.0,0.49,0.04,0.05,0.09,0.4,9915.92,0.84,2026-08-17
642,2026-08-17 10:30:00+00:00,ETHUSDT,LONG,EXECUTED,MED_RISK__HIGH_QUAL__LOW_PROFIT,None,TIME_CLOSE_EXIT,148.74,1.0,148.74,1.65,0.68,0.12,-0.47,-0.42,-0.62,0.12,0.15,0.27,-0.89,9915.03,0.85,2026-08-17
643,2026-08-17 10:30:00+00:00,SOLUSDT,LONG,EXECUTED,LOW_RISK__LOW_QUAL__HIGH_PROFIT,None,TIME_CLOSE_EXIT,49.58,1.0,49.58,0.9,0.64,0.25,-0.34,-0.48,-0.24,0.04,0.05,0.09,-0.33,9914.7,0.85,2026-08-17
644,2026-08-17 12:00:00+00:00,DOGEUSDT,SHORT,EXECUTED,MED_RISK__HIGH_QUAL__HIGH_PROFIT,None,TAKE_PROFIT_HIT,148.72,1.0,148.72,0.13,0.5,0.23,-0.1,0.13,0.19,0.12,0.15,0.27,-0.07,9914.63,0.85,2026-08-17
645,2026-08-17 12:00:00+00:00,XRPUSDT,LONG,EXECUTED,MED_RISK__LOW_QUAL__HIGH_PROFIT,None,TIME_CLOSE_EXIT,49.57,1.0,49.57,0.86,0.2,0.04,-0.15,0.0,0.0,0.04,0.05,0.09,-0.09,9914.54,0.85,2026-08-17
646,2026-08-17 12:15:00+00:00,XRPUSDT,SHORT,EXECUTED,LOW_RISK__HIGH_QUAL__HIGH_PROFIT,None,TAKE_PROFIT_HIT,148.72,1.0,148.72,0.21,0.48,0.28,-0.16,0.21,0.31,0.12,0.15,0.27,0.05,9914.58,0.85,2026-08-17
647,2026-08-17 12:30:00+00:00,SOLUSDT,SHORT,EXECUTED,LOW_RISK__LOW_QUAL__HIGH_PROFIT,None,TIME_CLOSE_EXIT,49.57,1.0,49.57,0.42,0.59,0.15,-0.52,-0.32,-0.16,0.04,0.05,0.09,-0.25,9914.34,0.86,2026-08-17
648,2026-08-17 13:00:00+00:00,ETHUSDT,SHORT,EXECUTED,LOW_RISK__HIGH_QUAL__HIGH_PROFIT,None,TIME_CLOSE_EXIT,148.72,1.0,148.72,0.16,0.41,0.16,-0.08,0.03,0.04,0.12,0.15,0.27,-0.22,9914.11,0.86,2026-08-17
649,2026-08-17 13:30:00+00:00,ETHUSDT,LONG,EXECUTED,MED_RISK__HIGH_QUAL__LOW_PROFIT,None,TIME_CLOSE_EXIT,148.71,1.0,148.71,1.79,0.52,0.58,-0.37,0.19,0.28,0.12,0.15,0.27,0.01,9914.13,0.86,2026-08-17
650,2026-08-17 14:00:00+00:00,SOLUSDT,LONG,EXECUTED,LOW_RISK__LOW_QUAL__HIGH_PROFIT,None,TIME_CLOSE_EXIT,49.57,1.0,49.57,1.19,0.4,0.74,-0.2,0.34,0.17,0.04,0.05,0.09,0.08,9914.21,0.86,2026-08-17
651,2026-08-17 14:30:00+00:00,XRPUSDT,LONG,EXECUTED,MED_RISK__LOW_QUAL__HIGH_PROFIT,None,TIME_CLOSE_EXIT,49.57,1.0,49.57,1.0,0.36,0.7,-0.17,-0.05,-0.02,0.04,0.05,0.09,-0.11,9914.09,0.86,2026-08-17
652,2026-08-17 14:45:00+00:00,DOGEUSDT,LONG,EXECUTED,MED_RISK__HIGH_QUAL__HIGH_PROFIT,None,TIME_CLOSE_EXIT,148.71,1.0,148.71,1.11,0.48,0.31,-0.3,-0.07,-0.1,0.12,0.15,0.27,-0.37,9913.72,0.86,2026-08-17
653,2026-08-17 17:45:00+00:00,XRPUSDT,SHORT,EXECUTED,LOW_RISK__HIGH_QUAL__HIGH_PROFIT,None,TIME_CLOSE_EXIT,148.71,1.0,148.71,0.51,0.2,0.21,-0.18,0.0,0.0,0.12,0.15,0.27,-0.27,9913.45,0.87,2026-08-17
654,2026-08-17 19:45:00+00:00,DOGEUSDT,SHORT,EXECUTED,MED_RISK__HIGH_QUAL__HIGH_PROFIT,None,TAKE_PROFIT_HIT,148.7,1.0,148.7,0.11,0.21,0.27,-0.03,0.11,0.16,0.12,0.15,0.27,-0.11,9913.35,0.87,2026-08-17
655,2026-08-17 19:45:00+00:00,SOLUSDT,SHORT,EXECUTED,LOW_RISK__LOW_QUAL__HIGH_PROFIT,None,TIME_CLOSE_EXIT,49.57,1.0,49.57,0.43,0.29,0.24,-0.13,0.0,0.0,0.04,0.05,0.09,-0.09,9913.26,0.87,2026-08-17
656,2026-08-17 20:30:00+00:00,XRPUSDT,LONG,EXECUTED,MED_RISK__LOW_QUAL__HIGH_PROFIT,None,TIME_CLOSE_EXIT,49.57,1.0,49.57,0.57,0.4,0.1,-0.29,-0.22,-0.11,0.04,0.05,0.09,-0.2,9913.06,0.87,2026-08-17
657,2026-08-17 20:30:00+00:00,SOLUSDT,LONG,EXECUTED,LOW_RISK__LOW_QUAL__HIGH_PROFIT,None,TIME_CLOSE_EXIT,49.57,1.0,49.57,0.7,0.49,0.07,-0.37,-0.24,-0.12,0.04,0.05,0.09,-0.21,9912.85,0.87,2026-08-17
658,2026-08-17 21:00:00+00:00,DOGEUSDT,LONG,EXECUTED,MED_RISK__HIGH_QUAL__HIGH_PROFIT,None,TIME_CLOSE_EXIT,148.69,1.0,148.69,0.51,0.34,0.11,-0.13,-0.2,-0.3,0.12,0.15,0.27,-0.57,9912.29,0.88,2026-08-17
659,2026-08-17 21:15:00+00:00,ETHUSDT,SHORT,EXECUTED,LOW_RISK__HIGH_QUAL__HIGH_PROFIT,None,TAKE_PROFIT_HIT,148.68,1.0,148.68,0.08,0.28,0.14,-0.12,0.08,0.12,0.12,0.15,0.27,-0.15,9912.14,0.88,2026-08-17
660,2026-08-17 22:15:00+00:00,XRPUSDT,SHORT,EXECUTED,LOW_RISK__HIGH_QUAL__HIGH_PROFIT,None,TIME_CLOSE_EXIT,148.68,1.0,148.68,0.36,0.3,0.07,-0.11,-0.27,-0.4,0.12,0.15,0.27,-0.67,9911.47,0.89,2026-08-17
661,2026-08-17 22:15:00+00:00,SOLUSDT,SHORT,EXECUTED,LOW_RISK__LOW_QUAL__HIGH_PROFIT,None,TIME_CLOSE_EXIT,49.56,1.0,49.56,0.29,0.35,0.13,-0.12,-0.21,-0.1,0.04,0.05,0.09,-0.19,9911.28,0.89,2026-08-17
662,2026-08-17 22:30:00+00:00,DOGEUSDT,SHORT,EXECUTED,MED_RISK__HIGH_QUAL__HIGH_PROFIT,None,TIME_CLOSE_EXIT,148.67,1.0,148.67,0.19,0.45,0.04,-0.06,-0.23,-0.34,0.12,0.15,0.27,-0.61,9910.67,0.89,2026-08-17
663,2026-08-17 23:15:00+00:00,ETHUSDT,LONG,EXECUTED,MED_RISK__HIGH_QUAL__LOW_PROFIT,None,TIME_CLOSE_EXIT,148.66,1.0,148.66,1.62,0.55,0.18,-0.38,-0.42,-0.62,0.12,0.15,0.27,-0.89,9909.78,0.9,2026-08-17
664,2026-08-17 23:30:00+00:00,XRPUSDT,LONG,EXECUTED,MED_RISK__LOW_QUAL__HIGH_PROFIT,None,TIME_CLOSE_EXIT,49.55,1.0,49.55,0.51,0.34,0.13,-0.12,-0.08,-0.04,0.04,0.05,0.09,-0.13,9909.65,0.9,2026-08-17
665,2026-08-17 23:30:00+00:00,SOLUSDT,LONG,EXECUTED,LOW_RISK__LOW_QUAL__HIGH_PROFIT,None,TIME_CLOSE_EXIT,49.55,1.0,49.55,0.62,0.33,0.21,-0.03,-0.11,-0.05,0.04,0.05,0.09,-0.14,9909.5,0.9,2026-08-17
666,2026-08-17 23:45:00+00:00,DOGEUSDT,LONG,EXECUTED,MED_RISK__HIGH_QUAL__HIGH_PROFIT,None,TIME_CLOSE_EXIT,148.64,1.0,148.64,0.44,0.27,0.11,-0.01,-0.13,-0.19,0.12,0.15,0.27,-0.46,9909.04,0.91,2026-08-17
667,2026-08-18 00:30:00+00:00,DOGEUSDT,SHORT,EXECUTED,MED_RISK__HIGH_QUAL__HIGH_PROFIT,None,TIME_CLOSE_EXIT,148.64,1.0,148.64,0.73,0.18,0.11,-0.03,0.0,0.0,0.12,0.15,0.27,-0.27,9908.77,0.91,2026-08-18
668,2026-08-18 00:45:00+00:00,DOGEUSDT,LONG,EXECUTED,MED_RISK__HIGH_QUAL__HIGH_PROFIT,None,TIME_CLOSE_EXIT,148.63,1.0,148.63,0.03,0.27,0.03,-0.13,0.0,0.0,0.12,0.15,0.27,-0.27,9908.51,0.91,2026-08-18
669,2026-08-18 01:00:00+00:00,DOGEUSDT,SHORT,EXECUTED,MED_RISK__HIGH_QUAL__HIGH_PROFIT,None,TAKE_PROFIT_HIT,148.63,1.0,148.63,0.75,0.14,1.02,-0.07,0.75,1.11,0.12,0.15,0.27,0.84,9909.35,0.91,2026-08-18
670,2026-08-18 01:00:00+00:00,XRPUSDT,SHORT,EXECUTED,LOW_RISK__HIGH_QUAL__HIGH_PROFIT,None,TIME_CLOSE_EXIT,148.64,1.0,148.64,1.4,0.14,1.24,-0.18,0.5,0.74,0.12,0.15,0.27,0.48,9909.82,0.9,2026-08-18
671,2026-08-18 01:30:00+00:00,SOLUSDT,SHORT,EXECUTED,LOW_RISK__LOW_QUAL__HIGH_PROFIT,None,TIME_CLOSE_EXIT,49.55,1.0,49.55,0.78,0.21,0.77,-0.13,-0.04,-0.02,0.04,0.05,0.09,-0.11,9909.72,0.9,2026-08-18
672,2026-08-18 01:30:00+00:00,BTCUSDT,SHORT,EXECUTED,LOW_RISK__HIGH_QUAL__HIGH_PROFIT,None,TAKE_PROFIT_HIT,148.65,1.0,148.65,0.21,0.27,0.37,-0.1,0.21,0.31,0.12,0.15,0.27,0.04,9909.76,0.9,2026-08-18
673,2026-08-18 01:30:00+00:00,ETHUSDT,SHORT,EXECUTED,LOW_RISK__HIGH_QUAL__HIGH_PROFIT,None,TAKE_PROFIT_HIT,148.65,1.0,148.65,0.72,0.19,1.02,-0.15,0.72,1.07,0.12,0.15,0.27,0.8,9910.56,0.89,2026-08-18
674,2026-08-18 04:45:00+00:00,SOLUSDT,LONG,EXECUTED,LOW_RISK__LOW_QUAL__HIGH_PROFIT,None,TIME_CLOSE_EXIT,49.55,1.0,49.55,0.93,0.31,0.57,-0.33,0.08,0.04,0.04,0.05,0.09,-0.05,9910.51,0.89,2026-08-18
675,2026-08-18 05:45:00+00:00,BTCUSDT,LONG,EXECUTED,MED_RISK__LOW_QUAL__HIGH_PROFIT,None,TIME_CLOSE_EXIT,49.55,1.0,49.55,0.96,0.05,0.32,-0.11,-0.07,-0.03,0.04,0.05,0.09,-0.12,9910.39,0.9,2026-08-18
676,2026-08-18 06:15:00+00:00,XRPUSDT,LONG,EXECUTED,MED_RISK__LOW_QUAL__HIGH_PROFIT,None,TIME_CLOSE_EXIT,49.55,1.0,49.55,0.44,0.55,0.15,-0.31,-0.48,-0.24,0.04,0.05,0.09,-0.33,9910.06,0.9,2026-08-18
677,2026-08-18 06:30:00+00:00,ETHUSDT,LONG,EXECUTED,MED_RISK__HIGH_QUAL__LOW_PROFIT,None,TIME_CLOSE_EXIT,148.65,1.0,148.65,0.64,0.51,0.08,-0.28,-0.44,-0.65,0.12,0.15,0.27,-0.92,9909.14,0.91,2026-08-18
678,2026-08-18 08:00:00+00:00,BTCUSDT,SHORT,EXECUTED,LOW_RISK__HIGH_QUAL__HIGH_PROFIT,None,TAKE_PROFIT_HIT,148.64,1.0,148.64,0.09,0.44,0.11,-0.08,0.09,0.14,0.12,0.15,0.27,-0.13,9909.01,0.91,2026-08-18
679,2026-08-18 08:15:00+00:00,XRPUSDT,SHORT,EXECUTED,LOW_RISK__HIGH_QUAL__HIGH_PROFIT,None,TIME_CLOSE_EXIT,148.64,1.0,148.64,0.32,0.26,0.15,-0.09,0.0,0.0,0.12,0.15,0.27,-0.27,9908.74,0.91,2026-08-18
680,2026-08-18 08:15:00+00:00,ETHUSDT,SHORT,EXECUTED,LOW_RISK__HIGH_QUAL__HIGH_PROFIT,None,TIME_CLOSE_EXIT,148.63,1.0,148.63,0.18,0.32,0.03,-0.14,0.0,0.0,0.12,0.15,0.27,-0.27,9908.48,0.92,2026-08-18
681,2026-08-18 08:30:00+00:00,XRPUSDT,LONG,EXECUTED,MED_RISK__LOW_QUAL__HIGH_PROFIT,None,TIME_CLOSE_EXIT,49.54,1.0,49.54,0.43,0.38,0.08,-0.16,-0.04,-0.02,0.04,0.05,0.09,-0.11,9908.37,0.92,2026-08-18
682,2026-08-18 08:30:00+00:00,ETHUSDT,LONG,EXECUTED,MED_RISK__HIGH_QUAL__LOW_PROFIT,None,TIME_CLOSE_EXIT,148.63,1.0,148.63,0.63,0.2,0.1,-0.14,-0.05,-0.07,0.12,0.15,0.27,-0.34,9908.03,0.92,2026-08-18
683,2026-08-18 08:45:00+00:00,BTCUSDT,LONG,EXECUTED,MED_RISK__LOW_QUAL__HIGH_PROFIT,None,TIME_CLOSE_EXIT,49.54,1.0,49.54,0.84,0.14,0.0,-0.08,-0.08,-0.04,0.04,0.05,0.09,-0.13,9907.9,0.92,2026-08-18
684,2026-08-18 09:15:00+00:00,ETHUSDT,SHORT,EXECUTED,LOW_RISK__HIGH_QUAL__HIGH_PROFIT,None,TIME_CLOSE_EXIT,148.62,1.0,148.62,0.25,0.45,0.06,-0.15,-0.09,-0.13,0.12,0.15,0.27,-0.4,9907.5,0.93,2026-08-18
685,2026-08-18 09:15:00+00:00,BTCUSDT,SHORT,EXECUTED,LOW_RISK__HIGH_QUAL__HIGH_PROFIT,None,TIME_CLOSE_EXIT,148.61,1.0,148.61,0.11,0.38,0.06,-0.13,-0.25,-0.37,0.12,0.15,0.27,-0.64,9906.86,0.93,2026-08-18
686,2026-08-18 09:15:00+00:00,XRPUSDT,SHORT,EXECUTED,LOW_RISK__HIGH_QUAL__HIGH_PROFIT,None,TIME_CLOSE_EXIT,148.6,1.0,148.6,0.45,0.37,0.04,-0.2,-0.11,-0.16,0.12,0.15,0.27,-0.43,9906.43,0.94,2026-08-18
