trade_id,timestamp,symbol,direction,status,gate_combo_tag,rr_ratio,rejection_reason,outcome,margin_allocated,leverage,notional_position,dynamic_tp_pct,dynamic_sl_pct,actual_mfe_pct,actual_mae_pct,gross_return_pct,gross_pnl,fees_paid,slippage_cost,friction_tax,net_pnl,account_equity,drawdown_pct,shadow_net_pnl,date_utc
293,2026-08-05 10:00:00+00:00,DOGEUSDT,SHORT,EXECUTED,HIGH_RISK__HIGH_QUAL__HIGH_PROFIT,1.27,None,TIME_CLOSE_EXIT,149.65,3.0,448.95,0.59,0.47,0.19,-0.24,-0.1,-0.45,0.36,0.45,0.81,-1.26,9975.47,0.64,,2026-08-05
294,2026-08-05 10:45:00+00:00,SOLUSDT,SHORT,EXECUTED,LOW_RISK__HIGH_QUAL__LOW_PROFIT,1.18,None,TIME_CLOSE_EXIT,149.63,5.0,748.16,0.63,0.53,0.16,-0.3,-0.6,-4.49,0.6,0.75,1.35,-5.84,9969.63,0.7,,2026-08-05
295,2026-08-05 11:15:00+00:00,ETHUSDT,SHORT,EXECUTED,LOW_RISK__HIGH_QUAL__HIGH_PROFIT,2.09,None,TIME_CLOSE_EXIT,149.54,5.0,747.72,0.54,0.26,0.07,-0.11,-0.19,-1.42,0.6,0.75,1.35,-2.77,9966.87,0.72,,2026-08-05
296,2026-08-05 12:00:00+00:00,DOGEUSDT,LONG,REJECTED,HIGH_RISK__HIGH_QUAL__LOW_PROFIT,0.73,R:R Hurdle Failure: R:R = 0.73 < 1.00,SHADOW_TAKE_PROFIT_HIT,0.0,0.0,0.0,0.35,0.48,0.5,-0.19,0.35,0.0,0.0,0.0,0.0,0.0,9966.87,0.72,0.13,2026-08-05
297,2026-08-05 12:15:00+00:00,ETHUSDT,LONG,REJECTED,HIGH_RISK__LOW_QUAL__HIGH_PROFIT,0.56,R:R Hurdle Failure: R:R = 0.56 < 1.00,SHADOW_TAKE_PROFIT_HIT,0.0,0.0,0.0,0.65,1.17,2.4,-1.45,0.65,0.0,0.0,0.0,0.0,0.0,9966.87,0.72,0.12,2026-08-05
298,2026-08-05 12:15:00+00:00,BTCUSDT,LONG,EXECUTED,HIGH_RISK__HIGH_QUAL__HIGH_PROFIT,1.53,None,TIME_CLOSE_EXIT,149.5,3.0,448.51,1.34,0.88,0.79,-0.99,0.34,1.52,0.36,0.45,0.81,0.72,9967.58,0.72,,2026-08-05
299,2026-08-05 12:30:00+00:00,SOLUSDT,LONG,EXECUTED,HIGH_RISK__HIGH_QUAL__HIGH_PROFIT,2.18,None,TIME_CLOSE_EXIT,149.51,3.0,448.54,1.42,0.65,0.24,-0.07,-0.35,-1.57,0.36,0.45,0.81,-2.38,9965.21,0.74,,2026-08-05
300,2026-08-05 13:15:00+00:00,SOLUSDT,SHORT,REJECTED,LOW_RISK__HIGH_QUAL__LOW_PROFIT,0.76,R:R Hurdle Failure: R:R = 0.76 < 1.00,SHADOW_TAKE_PROFIT_HIT,0.0,0.0,0.0,0.47,0.61,0.7,-0.16,0.47,0.0,0.0,0.0,0.0,0.0,9965.21,0.74,2.14,2026-08-05
301,2026-08-05 13:30:00+00:00,DOGEUSDT,SHORT,EXECUTED,HIGH_RISK__HIGH_QUAL__HIGH_PROFIT,1.39,None,TIME_CLOSE_EXIT,149.48,3.0,448.43,0.86,0.61,0.55,-0.26,-0.26,-1.17,0.36,0.45,0.81,-1.97,9963.23,0.76,,2026-08-05
302,2026-08-05 14:00:00+00:00,DOGEUSDT,LONG,REJECTED,HIGH_RISK__HIGH_QUAL__LOW_PROFIT,0.68,R:R Hurdle Failure: R:R = 0.68 < 1.00,SHADOW_TIME_CLOSE_EXIT,0.0,0.0,0.0,0.35,0.51,0.06,-0.39,0.0,0.0,0.0,0.0,0.0,0.0,9963.23,0.76,-0.14,2026-08-05
303,2026-08-05 14:15:00+00:00,DOGEUSDT,SHORT,EXECUTED,HIGH_RISK__HIGH_QUAL__HIGH_PROFIT,1.75,None,TIME_CLOSE_EXIT,149.45,3.0,448.35,0.75,0.43,0.1,-0.36,-0.11,-0.49,0.36,0.45,0.81,-1.3,9961.93,0.77,,2026-08-05
304,2026-08-05 14:45:00+00:00,DOGEUSDT,LONG,REJECTED,HIGH_RISK__HIGH_QUAL__LOW_PROFIT,0.66,R:R Hurdle Failure: R:R = 0.66 < 1.00,SHADOW_TIME_CLOSE_EXIT,0.0,0.0,0.0,0.34,0.51,0.24,-0.24,-0.06,0.0,0.0,0.0,0.0,0.0,9961.93,0.77,-0.19,2026-08-05
305,2026-08-05 15:00:00+00:00,XRPUSDT,LONG,REJECTED,HIGH_RISK__HIGH_QUAL__LOW_PROFIT,0.58,R:R Hurdle Failure: R:R = 0.58 < 1.00,SHADOW_TAKE_PROFIT_HIT,0.0,0.0,0.0,0.27,0.46,0.28,-0.01,0.27,0.0,0.0,0.0,0.0,0.0,9961.93,0.77,0.07,2026-08-05
306,2026-08-05 15:15:00+00:00,SOLUSDT,LONG,EXECUTED,HIGH_RISK__HIGH_QUAL__HIGH_PROFIT,2.76,None,TIME_CLOSE_EXIT,149.43,3.0,448.29,1.38,0.5,1.09,-0.23,0.43,1.93,0.36,0.45,0.81,1.12,9963.05,0.76,,2026-08-05
307,2026-08-05 15:45:00+00:00,XRPUSDT,SHORT,EXECUTED,LOW_RISK__LOW_QUAL__LOW_PROFIT,2.68,None,TIME_CLOSE_EXIT,49.82,5.0,249.08,1.33,0.49,0.02,-0.37,0.0,0.0,0.2,0.25,0.45,-0.45,9962.61,0.77,,2026-08-05
308,2026-08-05 15:45:00+00:00,DOGEUSDT,SHORT,EXECUTED,HIGH_RISK__HIGH_QUAL__HIGH_PROFIT,1.48,None,TIME_CLOSE_EXIT,149.44,3.0,448.32,0.81,0.55,0.01,-0.37,-0.36,-1.61,0.36,0.45,0.81,-2.42,9960.19,0.79,,2026-08-05
309,2026-08-05 16:00:00+00:00,XRPUSDT,LONG,EXECUTED,HIGH_RISK__HIGH_QUAL__LOW_PROFIT,1.4,None,TAKE_PROFIT_HIT,52.29,1.5,78.44,0.54,0.39,0.8,-0.39,0.54,0.43,0.06,0.08,0.14,0.29,9960.47,0.79,,2026-08-05
310,2026-08-05 16:15:00+00:00,DOGEUSDT,LONG,REJECTED,HIGH_RISK__HIGH_QUAL__LOW_PROFIT,0.76,R:R Hurdle Failure: R:R = 0.76 < 1.00,SHADOW_TIME_CLOSE_EXIT,0.0,0.0,0.0,0.81,1.07,0.4,-0.51,-0.26,0.0,0.0,0.0,0.0,0.0,9960.47,0.79,-0.35,2026-08-05
311,2026-08-05 21:15:00+00:00,XRPUSDT,SHORT,EXECUTED,LOW_RISK__LOW_QUAL__LOW_PROFIT,2.16,None,TAKE_PROFIT_HIT,49.8,5.0,249.01,1.29,0.6,2.33,-0.39,1.29,3.2,0.2,0.25,0.45,2.75,9963.23,0.76,,2026-08-05
312,2026-08-05 21:15:00+00:00,SOLUSDT,SHORT,REJECTED,LOW_RISK__HIGH_QUAL__LOW_PROFIT,0.85,R:R Hurdle Failure: R:R = 0.85 < 1.00,SHADOW_TAKE_PROFIT_HIT,0.0,0.0,0.0,0.6,0.7,1.01,-0.28,0.6,0.0,0.0,0.0,0.0,0.0,9963.23,0.76,3.15,2026-08-05
313,2026-08-05 21:45:00+00:00,DOGEUSDT,SHORT,EXECUTED,HIGH_RISK__HIGH_QUAL__HIGH_PROFIT,1.07,None,TAKE_PROFIT_HIT,149.45,3.0,448.35,0.42,0.39,0.86,-0.16,0.42,1.88,0.36,0.45,0.81,1.07,9964.3,0.75,,2026-08-05
314,2026-08-05 22:00:00+00:00,BTCUSDT,SHORT,EXECUTED,LOW_RISK__HIGH_QUAL__LOW_PROFIT,1.19,None,TAKE_PROFIT_HIT,149.46,5.0,747.32,0.33,0.28,0.38,-0.15,0.33,2.5,0.6,0.75,1.35,1.15,9965.45,0.74,,2026-08-05
315,2026-08-05 22:45:00+00:00,ETHUSDT,SHORT,EXECUTED,LOW_RISK__HIGH_QUAL__HIGH_PROFIT,1.07,None,TAKE_PROFIT_HIT,149.48,5.0,747.41,0.48,0.44,0.62,-0.38,0.48,3.55,0.6,0.75,1.35,2.21,9967.66,0.72,,2026-08-05
316,2026-08-06 04:30:00+00:00,BTCUSDT,LONG,EXECUTED,HIGH_RISK__HIGH_QUAL__HIGH_PROFIT,7.32,None,TIME_CLOSE_EXIT,149.51,3.0,448.54,0.83,0.11,0.52,-0.04,0.11,0.49,0.36,0.45,0.81,-0.31,9967.34,0.72,,2026-08-06
317,2026-08-06 05:00:00+00:00,ETHUSDT,LONG,EXECUTED,HIGH_RISK__LOW_QUAL__HIGH_PROFIT,1.53,None,TIME_CLOSE_EXIT,17.44,1.5,26.16,1.16,0.75,0.29,-0.4,-0.32,-0.08,0.02,0.03,0.05,-0.13,9967.21,0.72,,2026-08-06
318,2026-08-06 05:00:00+00:00,SOLUSDT,LONG,EXECUTED,HIGH_RISK__HIGH_QUAL__HIGH_PROFIT,2.02,None,TIME_CLOSE_EXIT,149.51,3.0,448.52,1.57,0.78,0.16,-0.5,-0.48,-2.15,0.36,0.45,0.81,-2.96,9964.25,0.75,,2026-08-06
319,2026-08-06 06:45:00+00:00,XRPUSDT,LONG,EXECUTED,HIGH_RISK__HIGH_QUAL__LOW_PROFIT,1.02,None,TIME_CLOSE_EXIT,52.31,1.5,78.47,0.35,0.34,0.03,-0.08,-0.07,-0.05,0.06,0.08,0.14,-0.2,9964.06,0.75,,2026-08-06
320,2026-08-06 07:30:00+00:00,XRPUSDT,SHORT,EXECUTED,LOW_RISK__LOW_QUAL__LOW_PROFIT,2.68,None,TIME_CLOSE_EXIT,49.82,5.0,249.1,0.98,0.37,0.04,-0.23,-0.24,-0.6,0.2,0.25,0.45,-1.05,9963.01,0.76,,2026-08-06
321,2026-08-06 08:00:00+00:00,SOLUSDT,SHORT,EXECUTED,LOW_RISK__HIGH_QUAL__LOW_PROFIT,2.6,None,TAKE_PROFIT_HIT,149.45,5.0,747.23,1.15,0.44,1.25,-0.47,1.15,8.62,0.6,0.75,1.35,7.28,9970.29,0.69,,2026-08-06
322,2026-08-06 08:00:00+00:00,DOGEUSDT,SHORT,EXECUTED,HIGH_RISK__HIGH_QUAL__HIGH_PROFIT,2.75,None,TIME_CLOSE_EXIT,149.55,3.0,448.66,1.01,0.37,0.07,-0.17,-0.26,-1.17,0.36,0.45,0.81,-1.97,9968.31,0.71,,2026-08-06
323,2026-08-06 08:30:00+00:00,XRPUSDT,LONG,REJECTED,HIGH_RISK__HIGH_QUAL__LOW_PROFIT,0.49,R:R Hurdle Failure: R:R = 0.49 < 1.00,SHADOW_TIME_CLOSE_EXIT,0.0,0.0,0.0,0.46,0.94,0.26,-0.47,-0.59,0.0,0.0,0.0,0.0,0.0,9968.31,0.71,-0.6,2026-08-06
324,2026-08-06 08:45:00+00:00,DOGEUSDT,LONG,REJECTED,HIGH_RISK__HIGH_QUAL__LOW_PROFIT,0.35,R:R Hurdle Failure: R:R = 0.35 < 1.00,SHADOW_TIME_CLOSE_EXIT,0.0,0.0,0.0,0.17,0.5,0.13,-0.1,0.0,0.0,0.0,0.0,0.0,0.0,9968.31,0.71,-0.14,2026-08-06
325,2026-08-06 09:00:00+00:00,DOGEUSDT,SHORT,EXECUTED,HIGH_RISK__HIGH_QUAL__HIGH_PROFIT,1.36,None,TAKE_PROFIT_HIT,149.52,3.0,448.57,1.1,0.81,1.83,-0.72,1.1,4.95,0.36,0.45,0.81,4.14,9972.46,0.67,,2026-08-06
326,2026-08-06 09:15:00+00:00,XRPUSDT,SHORT,EXECUTED,LOW_RISK__LOW_QUAL__LOW_PROFIT,2.05,None,TIME_CLOSE_EXIT,49.86,5.0,249.31,1.26,0.61,0.54,-0.23,-0.31,-0.77,0.2,0.25,0.45,-1.22,9971.23,0.68,,2026-08-06
327,2026-08-06 09:30:00+00:00,BTCUSDT,SHORT,REJECTED,LOW_RISK__HIGH_QUAL__LOW_PROFIT,0.85,R:R Hurdle Failure: R:R = 0.85 < 1.00,SHADOW_TAKE_PROFIT_HIT,0.0,0.0,0.0,0.36,0.42,0.77,-0.1,0.36,0.0,0.0,0.0,0.0,0.0,9971.23,0.68,1.31,2026-08-06
328,2026-08-06 09:30:00+00:00,ETHUSDT,SHORT,REJECTED,LOW_RISK__HIGH_QUAL__HIGH_PROFIT,0.99,R:R Hurdle Failure: R:R = 0.99 < 1.00,SHADOW_TAKE_PROFIT_HIT,0.0,0.0,0.0,0.42,0.42,0.73,-0.15,0.42,0.0,0.0,0.0,0.0,0.0,9971.23,0.68,1.77,2026-08-06
329,2026-08-06 11:45:00+00:00,XRPUSDT,LONG,REJECTED,HIGH_RISK__HIGH_QUAL__LOW_PROFIT,0.81,R:R Hurdle Failure: R:R = 0.81 < 1.00,SHADOW_TIME_CLOSE_EXIT,0.0,0.0,0.0,0.33,0.41,0.08,-0.06,0.0,0.0,0.0,0.0,0.0,0.0,9971.23,0.68,-0.14,2026-08-06
330,2026-08-06 12:00:00+00:00,XRPUSDT,SHORT,EXECUTED,LOW_RISK__LOW_QUAL__LOW_PROFIT,2.5,None,TIME_CLOSE_EXIT,49.86,5.0,249.28,1.01,0.41,0.44,-0.32,-0.08,-0.2,0.2,0.25,0.45,-0.65,9970.59,0.69,,2026-08-06
331,2026-08-06 14:15:00+00:00,ETHUSDT,LONG,EXECUTED,HIGH_RISK__LOW_QUAL__HIGH_PROFIT,1.82,None,TIME_CLOSE_EXIT,17.45,1.5,26.17,0.94,0.52,0.67,-0.78,0.24,0.06,0.02,0.03,0.05,0.02,9970.6,0.69,,2026-08-06
332,2026-08-06 14:45:00+00:00,BTCUSDT,LONG,EXECUTED,HIGH_RISK__HIGH_QUAL__HIGH_PROFIT,1.61,None,TIME_CLOSE_EXIT,149.56,3.0,448.68,1.0,0.62,0.32,-0.15,-0.24,-1.08,0.36,0.45,0.81,-1.88,9968.72,0.7,,2026-08-06
333,2026-08-06 15:00:00+00:00,XRPUSDT,LONG,REJECTED,HIGH_RISK__HIGH_QUAL__LOW_PROFIT,0.56,R:R Hurdle Failure: R:R = 0.56 < 1.00,SHADOW_TIME_CLOSE_EXIT,0.0,0.0,0.0,0.41,0.73,0.36,-0.29,-0.12,0.0,0.0,0.0,0.0,0.0,9968.72,0.7,-0.24,2026-08-06
334,2026-08-06 15:00:00+00:00,SOLUSDT,LONG,REJECTED,HIGH_RISK__HIGH_QUAL__HIGH_PROFIT,0.82,R:R Hurdle Failure: R:R = 0.82 < 1.00,SHADOW_TIME_CLOSE_EXIT,0.0,0.0,0.0,0.54,0.66,0.16,-0.1,-0.29,0.0,0.0,0.0,0.0,0.0,9968.72,0.7,-2.11,2026-08-06
335,2026-08-06 15:30:00+00:00,DOGEUSDT,LONG,REJECTED,HIGH_RISK__HIGH_QUAL__LOW_PROFIT,0.65,R:R Hurdle Failure: R:R = 0.65 < 1.00,SHADOW_TIME_CLOSE_EXIT,0.0,0.0,0.0,0.32,0.49,0.26,-0.1,-0.09,0.0,0.0,0.0,0.0,0.0,9968.72,0.7,-0.21,2026-08-06
336,2026-08-06 16:00:00+00:00,DOGEUSDT,SHORT,EXECUTED,HIGH_RISK__HIGH_QUAL__HIGH_PROFIT,2.15,None,TIME_CLOSE_EXIT,149.53,3.0,448.59,0.81,0.38,0.03,-0.28,0.0,0.0,0.36,0.45,0.81,-0.81,9967.91,0.71,,2026-08-06
337,2026-08-06 16:00:00+00:00,XRPUSDT,SHORT,EXECUTED,LOW_RISK__LOW_QUAL__LOW_PROFIT,2.7,None,TIME_CLOSE_EXIT,49.84,5.0,249.2,1.81,0.67,1.33,-0.67,0.63,1.57,0.2,0.25,0.45,1.12,9969.03,0.7,,2026-08-06
338,2026-08-06 16:00:00+00:00,SOLUSDT,SHORT,EXECUTED,LOW_RISK__HIGH_QUAL__LOW_PROFIT,4.04,None,TIME_CLOSE_EXIT,149.54,5.0,747.68,1.89,0.47,0.05,-0.34,-0.36,-2.69,0.6,0.75,1.35,-4.04,9964.99,0.74,,2026-08-06
339,2026-08-06 16:15:00+00:00,DOGEUSDT,LONG,REJECTED,HIGH_RISK__HIGH_QUAL__LOW_PROFIT,0.53,R:R Hurdle Failure: R:R = 0.53 < 1.00,SHADOW_TAKE_PROFIT_HIT,0.0,0.0,0.0,0.3,0.56,0.38,-0.26,0.3,0.0,0.0,0.0,0.0,0.0,9964.99,0.74,0.09,2026-08-06
340,2026-08-06 16:45:00+00:00,SOLUSDT,LONG,REJECTED,HIGH_RISK__HIGH_QUAL__HIGH_PROFIT,0.29,R:R Hurdle Failure: R:R = 0.29 < 1.00,SHADOW_TIME_CLOSE_EXIT,0.0,0.0,0.0,0.19,0.66,0.14,-0.15,-0.15,0.0,0.0,0.0,0.0,0.0,9964.99,0.74,-1.48,2026-08-06
341,2026-08-06 17:30:00+00:00,SOLUSDT,SHORT,EXECUTED,LOW_RISK__HIGH_QUAL__LOW_PROFIT,4.69,None,TIME_CLOSE_EXIT,149.47,5.0,747.37,1.58,0.34,1.11,-0.33,0.66,4.93,0.6,0.75,1.35,3.59,9968.58,0.71,,2026-08-06
342,2026-08-06 18:00:00+00:00,BTCUSDT,SHORT,EXECUTED,LOW_RISK__HIGH_QUAL__LOW_PROFIT,1.2,None,TAKE_PROFIT_HIT,149.53,5.0,747.64,0.36,0.3,0.53,-0.13,0.36,2.71,0.6,0.75,1.35,1.36,9969.95,0.69,,2026-08-06
343,2026-08-06 18:30:00+00:00,ETHUSDT,SHORT,REJECTED,LOW_RISK__HIGH_QUAL__HIGH_PROFIT,0.78,R:R Hurdle Failure: R:R = 0.78 < 1.00,SHADOW_TAKE_PROFIT_HIT,0.0,0.0,0.0,0.45,0.57,0.6,-0.3,0.45,0.0,0.0,0.0,0.0,0.0,9969.95,0.69,2.0,2026-08-06
344,2026-08-06 18:30:00+00:00,DOGEUSDT,SHORT,EXECUTED,HIGH_RISK__HIGH_QUAL__HIGH_PROFIT,1.73,None,TIME_CLOSE_EXIT,149.55,3.0,448.65,1.11,0.64,0.23,-0.36,-0.32,-1.44,0.36,0.45,0.81,-2.24,9967.7,0.72,,2026-08-06
345,2026-08-06 21:30:00+00:00,DOGEUSDT,LONG,EXECUTED,HIGH_RISK__HIGH_QUAL__LOW_PROFIT,1.11,None,TIME_CLOSE_EXIT,52.33,1.5,78.5,0.39,0.35,0.14,-0.19,-0.17,-0.13,0.06,0.08,0.14,-0.27,9967.43,0.72,,2026-08-06
346,2026-08-06 23:30:00+00:00,DOGEUSDT,SHORT,EXECUTED,HIGH_RISK__HIGH_QUAL__HIGH_PROFIT,2.04,None,TIME_CLOSE_EXIT,149.51,3.0,448.53,0.65,0.32,0.06,-0.07,0.0,0.0,0.36,0.45,0.81,-0.81,9966.62,0.73,,2026-08-06
347,2026-08-06 23:45:00+00:00,DOGEUSDT,LONG,REJECTED,HIGH_RISK__HIGH_QUAL__LOW_PROFIT,0.58,R:R Hurdle Failure: R:R = 0.58 < 1.00,SHADOW_TAKE_PROFIT_HIT,0.0,0.0,0.0,0.27,0.46,0.58,-0.28,0.27,0.0,0.0,0.0,0.0,0.0,9966.62,0.73,0.07,2026-08-06
348,2026-08-07 01:15:00+00:00,XRPUSDT,LONG,REJECTED,HIGH_RISK__HIGH_QUAL__LOW_PROFIT,0.1,R:R Hurdle Failure: R:R = 0.10 < 1.00,SHADOW_TIME_CLOSE_EXIT,0.0,0.0,0.0,0.09,0.89,0.06,-0.32,-0.25,0.0,0.0,0.0,0.0,0.0,9966.62,0.73,-0.34,2026-08-07
349,2026-08-07 02:00:00+00:00,BTCUSDT,LONG,EXECUTED,HIGH_RISK__HIGH_QUAL__HIGH_PROFIT,3.78,None,TIME_CLOSE_EXIT,149.5,3.0,448.5,0.32,0.09,0.06,-0.22,0.0,0.0,0.36,0.45,0.81,-0.81,9965.81,0.73,,2026-08-07
350,2026-08-07 02:15:00+00:00,BTCUSDT,SHORT,EXECUTED,LOW_RISK__HIGH_QUAL__LOW_PROFIT,1.71,None,TIME_CLOSE_EXIT,149.49,5.0,747.44,0.34,0.2,0.01,-0.36,0.0,0.0,0.6,0.75,1.35,-1.35,9964.47,0.75,,2026-08-07
351,2026-08-07 02:15:00+00:00,XRPUSDT,SHORT,EXECUTED,LOW_RISK__LOW_QUAL__LOW_PROFIT,2.56,None,TAKE_PROFIT_HIT,49.82,5.0,249.11,1.59,0.62,1.62,-0.62,1.59,3.96,0.2,0.25,0.45,3.51,9967.98,0.71,,2026-08-07
352,2026-08-07 02:30:00+00:00,BTCUSDT,LONG,EXECUTED,HIGH_RISK__HIGH_QUAL__HIGH_PROFIT,1.48,None,TIME_CLOSE_EXIT,149.52,3.0,448.56,0.24,0.16,0.09,-0.21,-0.12,-0.54,0.36,0.45,0.81,-1.35,9966.64,0.73,,2026-08-07
353,2026-08-07 03:15:00+00:00,BTCUSDT,SHORT,EXECUTED,LOW_RISK__HIGH_QUAL__LOW_PROFIT,2.49,None,TIME_CLOSE_EXIT,149.5,5.0,747.5,0.29,0.12,0.24,-0.08,-0.15,-1.12,0.6,0.75,1.35,-2.47,9964.17,0.75,,2026-08-07
354,2026-08-07 04:00:00+00:00,DOGEUSDT,SHORT,EXECUTED,HIGH_RISK__HIGH_QUAL__HIGH_PROFIT,1.58,None,TIME_CLOSE_EXIT,149.46,3.0,448.39,0.66,0.42,0.3,-0.26,-0.25,-1.12,0.36,0.45,0.81,-1.93,9962.24,0.77,,2026-08-07
355,2026-08-07 05:00:00+00:00,SOLUSDT,LONG,EXECUTED,HIGH_RISK__HIGH_QUAL__HIGH_PROFIT,2.52,None,TIME_CLOSE_EXIT,149.43,3.0,448.3,0.49,0.19,0.06,-0.08,0.0,0.0,0.36,0.45,0.81,-0.81,9961.43,0.78,,2026-08-07
356,2026-08-07 05:15:00+00:00,SOLUSDT,SHORT,EXECUTED,LOW_RISK__HIGH_QUAL__LOW_PROFIT,2.04,None,TIME_CLOSE_EXIT,149.42,5.0,747.11,0.64,0.32,0.18,-0.22,-0.18,-1.34,0.6,0.75,1.34,-2.69,9958.74,0.8,,2026-08-07
357,2026-08-07 05:45:00+00:00,SOLUSDT,LONG,REJECTED,HIGH_RISK__HIGH_QUAL__HIGH_PROFIT,0.77,R:R Hurdle Failure: R:R = 0.77 < 1.00,SHADOW_TAKE_PROFIT_HIT,0.0,0.0,0.0,0.43,0.56,2.02,-0.25,0.43,0.0,0.0,0.0,0.0,0.0,9958.74,0.8,1.12,2026-08-07
358,2026-08-07 06:00:00+00:00,DOGEUSDT,LONG,REJECTED,HIGH_RISK__HIGH_QUAL__LOW_PROFIT,0.51,R:R Hurdle Failure: R:R = 0.51 < 1.00,SHADOW_TAKE_PROFIT_HIT,0.0,0.0,0.0,0.3,0.59,1.47,-0.85,0.3,0.0,0.0,0.0,0.0,0.0,9958.74,0.8,0.1,2026-08-07
359,2026-08-07 06:15:00+00:00,BTCUSDT,LONG,EXECUTED,HIGH_RISK__HIGH_QUAL__HIGH_PROFIT,1.7,None,TAKE_PROFIT_HIT,149.38,3.0,448.14,0.44,0.26,1.51,-0.24,0.44,1.97,0.36,0.45,0.81,1.17,9959.91,0.79,,2026-08-07
360,2026-08-07 06:15:00+00:00,ETHUSDT,LONG,EXECUTED,LOW_RISK__LOW_QUAL__HIGH_PROFIT,1.45,None,TAKE_PROFIT_HIT,49.8,5.0,249.0,0.69,0.47,1.96,-0.2,0.69,1.72,0.2,0.25,0.45,1.27,9961.18,0.78,,2026-08-07
361,2026-08-07 07:15:00+00:00,XRPUSDT,LONG,REJECTED,HIGH_RISK__HIGH_QUAL__LOW_PROFIT,0.63,R:R Hurdle Failure: R:R = 0.63 < 1.00,SHADOW_TAKE_PROFIT_HIT,0.0,0.0,0.0,0.36,0.57,1.48,-0.1,0.36,0.0,0.0,0.0,0.0,0.0,9961.18,0.78,0.14,2026-08-07
362,2026-08-07 14:15:00+00:00,XRPUSDT,SHORT,EXECUTED,LOW_RISK__LOW_QUAL__LOW_PROFIT,3.74,None,TIME_CLOSE_EXIT,49.81,5.0,249.03,2.15,0.57,1.88,-0.19,0.75,1.87,0.2,0.25,0.45,1.42,9962.6,0.77,,2026-08-07
363,2026-08-07 14:45:00+00:00,ETHUSDT,SHORT,REJECTED,HIGH_RISK__HIGH_QUAL__HIGH_PROFIT,0.76,R:R Hurdle Failure: R:R = 0.76 < 1.00,SHADOW_TIME_CLOSE_EXIT,0.0,0.0,0.0,0.57,0.75,0.43,-0.6,-0.26,0.0,0.0,0.0,0.0,0.0,9962.6,0.77,-1.97,2026-08-07
364,2026-08-07 15:45:00+00:00,BTCUSDT,SHORT,REJECTED,LOW_RISK__HIGH_QUAL__LOW_PROFIT,0.76,R:R Hurdle Failure: R:R = 0.76 < 1.00,SHADOW_TAKE_PROFIT_HIT,0.0,0.0,0.0,0.32,0.43,0.6,-0.25,0.32,0.0,0.0,0.0,0.0,0.0,9962.6,0.77,1.08,2026-08-07
365,2026-08-07 16:45:00+00:00,SOLUSDT,SHORT,REJECTED,HIGH_RISK__HIGH_QUAL__LOW_PROFIT,0.67,R:R Hurdle Failure: R:R = 0.67 < 1.00,SHADOW_TAKE_PROFIT_HIT,0.0,0.0,0.0,0.49,0.74,0.54,-0.35,0.49,0.0,0.0,0.0,0.0,0.0,9962.6,0.77,0.24,2026-08-07
366,2026-08-07 17:00:00+00:00,DOGEUSDT,SHORT,REJECTED,HIGH_RISK__HIGH_QUAL__HIGH_PROFIT,0.54,R:R Hurdle Failure: R:R = 0.54 < 1.00,SHADOW_TIME_CLOSE_EXIT,0.0,0.0,0.0,0.46,0.87,0.13,-0.32,-0.53,0.0,0.0,0.0,0.0,0.0,9962.6,0.77,-3.18,2026-08-07
367,2026-08-07 19:30:00+00:00,DOGEUSDT,LONG,EXECUTED,HIGH_RISK__HIGH_QUAL__LOW_PROFIT,1.72,None,TIME_CLOSE_EXIT,52.3,1.5,78.46,0.48,0.28,0.09,-0.37,-0.1,-0.08,0.06,0.08,0.14,-0.22,9962.38,0.77,,2026-08-07
368,2026-08-07 19:30:00+00:00,SOLUSDT,LONG,EXECUTED,HIGH_RISK__HIGH_QUAL__HIGH_PROFIT,4.68,None,TIME_CLOSE_EXIT,149.44,3.0,448.31,2.22,0.48,0.37,-0.08,-0.19,-0.85,0.36,0.45,0.81,-1.66,9960.72,0.78,,2026-08-07
369,2026-08-07 19:45:00+00:00,BTCUSDT,LONG,EXECUTED,HIGH_RISK__HIGH_QUAL__HIGH_PROFIT,2.88,None,TIME_CLOSE_EXIT,149.41,3.0,448.23,0.66,0.23,0.22,-0.02,-0.13,-0.58,0.36,0.45,0.81,-1.39,9959.33,0.8,,2026-08-07
370,2026-08-07 19:45:00+00:00,ETHUSDT,LONG,EXECUTED,HIGH_RISK__LOW_QUAL__HIGH_PROFIT,3.04,None,TIME_CLOSE_EXIT,17.43,1.5,26.14,1.31,0.43,0.21,-0.32,-0.22,-0.06,0.02,0.03,0.05,-0.1,9959.23,0.8,,2026-08-07
371,2026-08-07 20:15:00+00:00,XRPUSDT,LONG,REJECTED,HIGH_RISK__HIGH_QUAL__LOW_PROFIT,0.38,R:R Hurdle Failure: R:R = 0.38 < 1.00,SHADOW_TIME_CLOSE_EXIT,0.0,0.0,0.0,0.27,0.71,0.2,-0.19,-0.22,0.0,0.0,0.0,0.0,0.0,9959.23,0.8,-0.31,2026-08-07
372,2026-08-07 21:45:00+00:00,DOGEUSDT,SHORT,EXECUTED,HIGH_RISK__HIGH_QUAL__HIGH_PROFIT,1.1,None,TIME_CLOSE_EXIT,149.39,3.0,448.17,0.3,0.27,0.2,-0.22,-0.06,-0.27,0.36,0.45,0.81,-1.08,9958.15,0.81,,2026-08-07
