trade_id,timestamp,symbol,direction,status,gate_combo_tag,rejection_reason,outcome,margin_allocated,leverage,notional_position,dynamic_tp_pct,dynamic_sl_pct,actual_mfe_pct,actual_mae_pct,gross_return_pct,gross_pnl,fees_paid,slippage_cost,friction_tax,net_pnl,account_equity,drawdown_pct,shadow_net_pnl,date_utc
878,2026-08-26 02:30:00+00:00,DOGEUSDT,LONG,EXECUTED,HIGH_RISK__HIGH_QUAL__LOW_PROFIT,None,TIME_CLOSE_EXIT,36.76,1.0,36.76,0.95,0.91,0.1,-0.14,-0.7,-0.26,0.03,0.04,0.07,-0.32,9801.43,2.26,,2026-08-26
879,2026-08-26 02:30:00+00:00,XRPUSDT,LONG,EXECUTED,MED_RISK__HIGH_QUAL__LOW_PROFIT,None,TIME_CLOSE_EXIT,73.51,2.5,183.78,1.0,0.76,0.28,-0.06,-0.39,-0.72,0.15,0.18,0.33,-1.05,9800.38,2.28,,2026-08-26
880,2026-08-26 03:30:00+00:00,XRPUSDT,SHORT,EXECUTED,LOW_RISK__LOW_QUAL__LOW_PROFIT,None,TAKE_PROFIT_HIT,49.0,5.0,245.01,0.67,0.62,1.03,-0.8,0.67,1.65,0.2,0.25,0.44,1.21,9801.59,2.26,,2026-08-26
881,2026-08-26 04:45:00+00:00,SOLUSDT,SHORT,EXECUTED,MED_RISK__HIGH_QUAL__LOW_PROFIT,None,TIME_CLOSE_EXIT,73.51,2.5,183.78,1.41,0.79,0.39,-0.52,-0.33,-0.61,0.15,0.18,0.33,-0.94,9800.65,2.27,,2026-08-26
882,2026-08-26 05:00:00+00:00,DOGEUSDT,SHORT,EXECUTED,HIGH_RISK__LOW_QUAL__HIGH_PROFIT,None,TIME_CLOSE_EXIT,12.25,1.0,12.25,0.59,0.86,0.24,-0.2,-0.49,-0.06,0.01,0.01,0.02,-0.08,9800.57,2.27,,2026-08-26
883,2026-08-26 05:30:00+00:00,DOGEUSDT,LONG,EXECUTED,MED_RISK__HIGH_QUAL__LOW_PROFIT,None,TIME_CLOSE_EXIT,73.5,2.5,183.76,0.84,0.69,0.24,-0.32,-0.07,-0.13,0.15,0.18,0.33,-0.46,9800.11,2.28,,2026-08-26
884,2026-08-26 06:00:00+00:00,XRPUSDT,LONG,EXECUTED,MED_RISK__HIGH_QUAL__LOW_PROFIT,None,TIME_CLOSE_EXIT,73.5,2.5,183.75,1.06,0.61,0.35,-0.03,0.0,0.0,0.15,0.18,0.33,-0.33,9799.78,2.28,,2026-08-26
885,2026-08-26 06:15:00+00:00,XRPUSDT,SHORT,EXECUTED,MED_RISK__LOW_QUAL__LOW_PROFIT,None,TAKE_PROFIT_HIT,24.5,2.5,61.25,0.88,0.86,5.46,-0.61,0.88,0.54,0.05,0.06,0.11,0.43,9800.21,2.28,,2026-08-26
886,2026-08-26 08:00:00+00:00,SOLUSDT,LONG,EXECUTED,MED_RISK__HIGH_QUAL__HIGH_PROFIT,None,TIME_CLOSE_EXIT,73.5,2.5,183.75,1.7,0.62,0.19,-0.32,-0.42,-0.77,0.15,0.18,0.33,-1.1,9799.11,2.29,,2026-08-26
887,2026-08-26 08:45:00+00:00,BTCUSDT,SHORT,EXECUTED,MED_RISK__HIGH_QUAL__LOW_PROFIT,None,TAKE_PROFIT_HIT,73.49,2.5,183.73,0.62,0.75,1.37,-0.39,0.62,1.13,0.15,0.18,0.33,0.8,9799.91,2.28,,2026-08-26
888,2026-08-26 08:45:00+00:00,ETHUSDT,SHORT,EXECUTED,LOW_RISK__HIGH_QUAL__HIGH_PROFIT,None,TIME_CLOSE_EXIT,147.0,5.0,734.99,0.64,0.59,0.55,-0.32,-0.36,-2.65,0.59,0.73,1.32,-3.97,9795.94,2.32,,2026-08-26
889,2026-08-26 09:00:00+00:00,SOLUSDT,SHORT,EXECUTED,LOW_RISK__HIGH_QUAL__LOW_PROFIT,None,TIME_CLOSE_EXIT,146.94,5.0,734.7,1.08,0.49,1.08,-0.2,-0.59,-4.33,0.59,0.73,1.32,-5.66,9790.28,2.38,,2026-08-26
890,2026-08-26 10:45:00+00:00,SOLUSDT,LONG,EXECUTED,HIGH_RISK__HIGH_QUAL__HIGH_PROFIT,None,TIME_CLOSE_EXIT,146.85,3.0,440.56,1.84,0.96,0.41,-0.12,-0.47,-2.07,0.35,0.44,0.79,-2.86,9787.42,2.4,,2026-08-26
891,2026-08-26 10:45:00+00:00,ETHUSDT,LONG,EXECUTED,MED_RISK__LOW_QUAL__HIGH_PROFIT,None,TIME_CLOSE_EXIT,24.47,2.5,61.17,1.1,0.74,0.27,-0.2,-0.57,-0.35,0.05,0.06,0.11,-0.46,9786.96,2.41,,2026-08-26
892,2026-08-26 11:00:00+00:00,DOGEUSDT,LONG,EXECUTED,HIGH_RISK__HIGH_QUAL__LOW_PROFIT,None,TIME_CLOSE_EXIT,36.7,1.0,36.7,0.91,1.23,0.08,-0.29,-0.85,-0.31,0.03,0.04,0.07,-0.38,9786.58,2.41,,2026-08-26
893,2026-08-26 11:45:00+00:00,DOGEUSDT,SHORT,EXECUTED,MED_RISK__LOW_QUAL__HIGH_PROFIT,None,TIME_CLOSE_EXIT,24.47,2.5,61.17,0.59,0.67,0.28,-0.15,0.08,0.05,0.05,0.06,0.11,-0.06,9786.52,2.41,,2026-08-26
894,2026-08-26 12:15:00+00:00,DOGEUSDT,LONG,EXECUTED,HIGH_RISK__HIGH_QUAL__LOW_PROFIT,None,TIME_CLOSE_EXIT,36.7,1.0,36.7,0.9,1.08,0.03,-0.86,0.0,0.0,0.03,0.04,0.07,-0.07,9786.46,2.41,,2026-08-26
895,2026-08-26 12:30:00+00:00,DOGEUSDT,SHORT,EXECUTED,HIGH_RISK__LOW_QUAL__HIGH_PROFIT,None,TAKE_PROFIT_HIT,12.23,1.0,12.23,1.43,0.95,2.7,-0.91,1.43,0.18,0.01,0.01,0.02,0.15,9786.61,2.41,,2026-08-26
896,2026-08-26 13:00:00+00:00,ETHUSDT,SHORT,EXECUTED,MED_RISK__HIGH_QUAL__HIGH_PROFIT,None,TIME_CLOSE_EXIT,73.4,2.5,183.5,0.73,1.0,0.56,-0.68,-0.7,-1.28,0.15,0.18,0.33,-1.61,9784.99,2.43,,2026-08-26
897,2026-08-26 13:00:00+00:00,SOLUSDT,SHORT,EXECUTED,MED_RISK__HIGH_QUAL__LOW_PROFIT,None,TAKE_PROFIT_HIT,73.39,2.5,183.47,1.54,1.02,1.62,-0.75,1.54,2.82,0.15,0.18,0.33,2.49,9787.49,2.4,,2026-08-26
898,2026-08-26 17:30:00+00:00,SOLUSDT,LONG,EXECUTED,HIGH_RISK__HIGH_QUAL__HIGH_PROFIT,None,TAKE_PROFIT_HIT,146.81,3.0,440.44,1.44,1.24,13.82,-0.9,1.44,6.36,0.35,0.44,0.79,5.57,9793.05,2.35,,2026-08-26
899,2026-08-26 17:30:00+00:00,ETHUSDT,LONG,EXECUTED,MED_RISK__LOW_QUAL__HIGH_PROFIT,None,TAKE_PROFIT_HIT,24.48,2.5,61.21,1.75,0.68,2.19,-0.23,1.75,1.07,0.05,0.06,0.11,0.96,9794.01,2.34,,2026-08-26
900,2026-08-26 17:30:00+00:00,BTCUSDT,LONG,EXECUTED,MED_RISK__HIGH_QUAL__HIGH_PROFIT,None,TAKE_PROFIT_HIT,73.46,2.5,183.64,0.7,0.66,0.84,-0.4,0.7,1.28,0.15,0.18,0.33,0.95,9794.97,2.33,,2026-08-26
901,2026-08-26 19:15:00+00:00,DOGEUSDT,LONG,EXECUTED,HIGH_RISK__HIGH_QUAL__LOW_PROFIT,None,TAKE_PROFIT_HIT,36.73,1.0,36.73,1.1,1.01,2.92,-1.08,1.1,0.41,0.03,0.04,0.07,0.34,9795.3,2.33,,2026-08-26
902,2026-08-26 21:00:00+00:00,XRPUSDT,LONG,EXECUTED,HIGH_RISK__HIGH_QUAL__LOW_PROFIT,None,TAKE_PROFIT_HIT,36.73,1.0,36.73,2.14,1.4,2.23,-1.3,2.14,0.78,0.03,0.04,0.07,0.72,9796.02,2.32,,2026-08-26
903,2026-08-27 03:00:00+00:00,BTCUSDT,SHORT,EXECUTED,LOW_RISK__HIGH_QUAL__LOW_PROFIT,None,TIME_CLOSE_EXIT,146.94,5.0,734.7,0.38,0.28,0.01,-0.13,0.0,0.0,0.59,0.73,1.32,-1.32,9794.7,2.33,,2026-08-27
904,2026-08-27 03:15:00+00:00,BTCUSDT,LONG,EXECUTED,MED_RISK__HIGH_QUAL__HIGH_PROFIT,None,TIME_CLOSE_EXIT,73.46,2.5,183.65,0.42,0.34,0.12,-0.32,-0.14,-0.26,0.15,0.18,0.33,-0.59,9794.11,2.34,,2026-08-27
905,2026-08-27 03:30:00+00:00,ETHUSDT,SHORT,EXECUTED,LOW_RISK__HIGH_QUAL__HIGH_PROFIT,None,TIME_CLOSE_EXIT,146.91,5.0,734.56,0.55,0.35,0.43,-0.24,0.03,0.22,0.59,0.73,1.32,-1.1,9793.01,2.35,,2026-08-27
906,2026-08-27 04:30:00+00:00,XRPUSDT,SHORT,EXECUTED,LOW_RISK__LOW_QUAL__LOW_PROFIT,None,TAKE_PROFIT_HIT,48.97,5.0,244.83,0.57,0.61,0.87,-0.12,0.57,1.38,0.2,0.24,0.44,0.94,9793.95,2.34,,2026-08-27
907,2026-08-27 05:00:00+00:00,BTCUSDT,SHORT,EXECUTED,LOW_RISK__HIGH_QUAL__LOW_PROFIT,None,TIME_CLOSE_EXIT,146.91,5.0,734.55,0.32,0.34,0.06,-0.2,-0.21,-1.54,0.59,0.73,1.32,-2.86,9791.09,2.37,,2026-08-27
908,2026-08-27 05:00:00+00:00,DOGEUSDT,SHORT,EXECUTED,HIGH_RISK__LOW_QUAL__HIGH_PROFIT,None,TIME_CLOSE_EXIT,12.24,1.0,12.24,0.46,0.73,0.4,-0.25,-0.38,-0.05,0.01,0.01,0.02,-0.07,9791.02,2.37,,2026-08-27
909,2026-08-27 06:45:00+00:00,DOGEUSDT,LONG,EXECUTED,MED_RISK__HIGH_QUAL__LOW_PROFIT,None,TAKE_PROFIT_HIT,73.43,2.5,183.58,0.89,0.65,3.45,-0.16,0.89,1.64,0.15,0.18,0.33,1.31,9792.33,2.36,,2026-08-27
910,2026-08-27 07:00:00+00:00,BTCUSDT,LONG,EXECUTED,MED_RISK__HIGH_QUAL__HIGH_PROFIT,None,TAKE_PROFIT_HIT,73.44,2.5,183.61,0.37,0.3,2.14,-0.1,0.37,0.67,0.15,0.18,0.33,0.34,9792.67,2.35,,2026-08-27
911,2026-08-27 07:30:00+00:00,XRPUSDT,LONG,EXECUTED,MED_RISK__HIGH_QUAL__LOW_PROFIT,None,TAKE_PROFIT_HIT,73.45,2.5,183.61,1.23,0.6,3.3,-0.18,1.23,2.26,0.15,0.18,0.33,1.93,9794.6,2.33,,2026-08-27
912,2026-08-27 07:45:00+00:00,ETHUSDT,LONG,EXECUTED,MED_RISK__LOW_QUAL__HIGH_PROFIT,None,TAKE_PROFIT_HIT,24.49,2.5,61.22,1.22,0.56,2.78,-0.24,1.22,0.74,0.05,0.06,0.11,0.63,9795.24,2.33,,2026-08-27
913,2026-08-27 11:15:00+00:00,ETHUSDT,SHORT,EXECUTED,MED_RISK__HIGH_QUAL__HIGH_PROFIT,None,TAKE_PROFIT_HIT,73.46,2.5,183.66,0.69,0.97,0.75,-0.36,0.69,1.26,0.15,0.18,0.33,0.93,9796.17,2.32,,2026-08-27
914,2026-08-27 12:30:00+00:00,BTCUSDT,SHORT,EXECUTED,LOW_RISK__HIGH_QUAL__LOW_PROFIT,None,TIME_CLOSE_EXIT,146.94,5.0,734.71,0.55,0.66,0.45,-0.37,-0.23,-1.69,0.59,0.73,1.32,-3.01,9793.16,2.35,,2026-08-27
915,2026-08-27 12:30:00+00:00,DOGEUSDT,SHORT,EXECUTED,HIGH_RISK__LOW_QUAL__HIGH_PROFIT,None,TIME_CLOSE_EXIT,12.24,1.0,12.24,1.05,1.4,0.34,-1.31,-1.34,-0.16,0.01,0.01,0.02,-0.19,9792.97,2.35,,2026-08-27
916,2026-08-27 12:45:00+00:00,XRPUSDT,SHORT,EXECUTED,MED_RISK__LOW_QUAL__LOW_PROFIT,None,TIME_CLOSE_EXIT,24.48,2.5,61.21,0.93,0.94,0.07,-0.35,-0.27,-0.17,0.05,0.06,0.11,-0.28,9792.7,2.35,,2026-08-27
917,2026-08-27 13:15:00+00:00,XRPUSDT,LONG,EXECUTED,MED_RISK__HIGH_QUAL__LOW_PROFIT,None,TAKE_PROFIT_HIT,73.45,2.5,183.61,2.02,0.72,3.1,-0.71,2.02,3.71,0.15,0.18,0.33,3.38,9796.08,2.32,,2026-08-27
918,2026-08-27 14:15:00+00:00,BTCUSDT,LONG,EXECUTED,HIGH_RISK__HIGH_QUAL__HIGH_PROFIT,None,TAKE_PROFIT_HIT,146.94,3.0,440.82,1.14,0.84,1.17,-0.65,1.14,5.02,0.35,0.44,0.79,4.23,9800.3,2.28,,2026-08-27
919,2026-08-27 14:30:00+00:00,DOGEUSDT,LONG,EXECUTED,HIGH_RISK__HIGH_QUAL__LOW_PROFIT,None,TIME_CLOSE_EXIT,36.75,1.0,36.75,2.04,1.63,0.71,-0.97,-1.02,-0.37,0.03,0.04,0.07,-0.44,9799.86,2.28,,2026-08-27
920,2026-08-27 14:45:00+00:00,ETHUSDT,LONG,EXECUTED,HIGH_RISK__LOW_QUAL__HIGH_PROFIT,None,TIME_CLOSE_EXIT,12.25,1.0,12.25,1.98,0.81,0.65,-0.24,0.03,0.0,0.01,0.01,0.02,-0.02,9799.84,2.28,,2026-08-27
921,2026-08-27 18:00:00+00:00,ETHUSDT,SHORT,EXECUTED,MED_RISK__HIGH_QUAL__HIGH_PROFIT,None,TIME_CLOSE_EXIT,73.5,2.5,183.75,0.81,1.06,0.46,-0.72,-0.51,-0.94,0.15,0.18,0.33,-1.27,9798.58,2.29,,2026-08-27
922,2026-08-27 18:15:00+00:00,XRPUSDT,SHORT,EXECUTED,MED_RISK__LOW_QUAL__LOW_PROFIT,None,TIME_CLOSE_EXIT,24.5,2.5,61.24,1.46,1.6,0.44,-0.35,-0.65,-0.4,0.05,0.06,0.11,-0.51,9798.07,2.3,,2026-08-27
923,2026-08-27 18:15:00+00:00,DOGEUSDT,SHORT,EXECUTED,HIGH_RISK__LOW_QUAL__HIGH_PROFIT,None,TIME_CLOSE_EXIT,12.25,1.0,12.25,0.8,1.43,0.14,-0.66,-0.81,-0.1,0.01,0.01,0.02,-0.12,9797.95,2.3,,2026-08-27
924,2026-08-27 18:45:00+00:00,BTCUSDT,SHORT,EXECUTED,LOW_RISK__HIGH_QUAL__LOW_PROFIT,None,TIME_CLOSE_EXIT,146.97,5.0,734.85,0.41,0.29,0.33,-0.18,-0.04,-0.29,0.59,0.73,1.32,-1.62,9796.33,2.32,,2026-08-27
925,2026-08-27 22:00:00+00:00,BTCUSDT,LONG,EXECUTED,MED_RISK__HIGH_QUAL__HIGH_PROFIT,None,TAKE_PROFIT_HIT,73.47,2.5,183.68,0.49,0.37,1.53,-0.14,0.49,0.9,0.15,0.18,0.33,0.57,9796.9,2.31,,2026-08-27
926,2026-08-27 22:00:00+00:00,DOGEUSDT,LONG,EXECUTED,HIGH_RISK__HIGH_QUAL__LOW_PROFIT,None,TIME_CLOSE_EXIT,36.74,1.0,36.74,1.44,0.83,1.39,-0.65,-0.61,-0.22,0.03,0.04,0.07,-0.29,9796.61,2.31,,2026-08-27
927,2026-08-27 22:30:00+00:00,ETHUSDT,LONG,EXECUTED,MED_RISK__LOW_QUAL__HIGH_PROFIT,None,TAKE_PROFIT_HIT,24.49,2.5,61.23,0.63,0.46,0.88,-0.28,0.63,0.39,0.05,0.06,0.11,0.28,9796.89,2.31,,2026-08-27
928,2026-08-27 23:15:00+00:00,XRPUSDT,LONG,EXECUTED,MED_RISK__HIGH_QUAL__LOW_PROFIT,None,TIME_CLOSE_EXIT,73.48,2.5,183.69,1.28,0.65,0.17,-0.39,-0.19,-0.35,0.15,0.18,0.33,-0.68,9796.21,2.32,,2026-08-27
929,2026-08-28 00:00:00+00:00,XRPUSDT,SHORT,EXECUTED,MED_RISK__LOW_QUAL__LOW_PROFIT,None,TIME_CLOSE_EXIT,24.49,2.5,61.23,1.21,0.92,0.03,-0.84,-0.85,-0.52,0.05,0.06,0.11,-0.63,9795.58,2.32,,2026-08-28
930,2026-08-28 01:15:00+00:00,XRPUSDT,LONG,EXECUTED,HIGH_RISK__HIGH_QUAL__LOW_PROFIT,None,TIME_CLOSE_EXIT,36.73,1.0,36.73,1.21,1.41,0.32,-1.04,-1.19,-0.44,0.03,0.04,0.07,-0.5,9795.07,2.33,,2026-08-28
931,2026-08-28 01:45:00+00:00,SOLUSDT,SHORT,EXECUTED,MED_RISK__HIGH_QUAL__HIGH_PROFIT,None,TAKE_PROFIT_HIT,73.46,2.5,183.66,1.0,1.47,3.91,-0.64,1.0,1.84,0.15,0.18,0.33,1.51,9796.58,2.31,,2026-08-28
932,2026-08-28 02:00:00+00:00,XRPUSDT,SHORT,EXECUTED,MED_RISK__LOW_QUAL__LOW_PROFIT,None,TAKE_PROFIT_HIT,24.49,2.5,61.23,1.41,1.26,2.54,-0.84,1.41,0.86,0.05,0.06,0.11,0.75,9797.34,2.31,,2026-08-28
933,2026-08-28 02:15:00+00:00,DOGEUSDT,SHORT,EXECUTED,HIGH_RISK__LOW_QUAL__HIGH_PROFIT,None,TAKE_PROFIT_HIT,12.25,1.0,12.25,1.0,1.28,2.82,-0.78,1.0,0.12,0.01,0.01,0.02,0.1,9797.44,2.3,,2026-08-28
934,2026-08-28 02:15:00+00:00,ETHUSDT,SHORT,EXECUTED,MED_RISK__HIGH_QUAL__HIGH_PROFIT,None,TIME_CLOSE_EXIT,73.48,2.5,183.7,0.99,0.87,0.69,-0.41,-0.25,-0.46,0.15,0.18,0.33,-0.79,9796.65,2.31,,2026-08-28
935,2026-08-28 02:30:00+00:00,BTCUSDT,SHORT,EXECUTED,LOW_RISK__HIGH_QUAL__LOW_PROFIT,None,TAKE_PROFIT_HIT,146.95,5.0,734.75,0.72,0.6,3.94,-0.14,0.72,5.27,0.59,0.73,1.32,3.95,9800.59,2.27,,2026-08-28
936,2026-08-28 06:30:00+00:00,ETHUSDT,LONG,EXECUTED,MED_RISK__LOW_QUAL__HIGH_PROFIT,None,TIME_CLOSE_EXIT,24.5,2.5,61.25,0.78,0.33,0.16,-0.09,-0.14,-0.09,0.05,0.06,0.11,-0.2,9800.4,2.27,,2026-08-28
937,2026-08-28 08:30:00+00:00,ETHUSDT,SHORT,EXECUTED,LOW_RISK__HIGH_QUAL__HIGH_PROFIT,None,TAKE_PROFIT_HIT,147.01,5.0,735.03,0.36,0.34,0.48,-0.17,0.36,2.63,0.59,0.74,1.32,1.3,9801.7,2.26,,2026-08-28
938,2026-08-28 10:45:00+00:00,ETHUSDT,LONG,EXECUTED,HIGH_RISK__LOW_QUAL__HIGH_PROFIT,None,TIME_CLOSE_EXIT,12.25,1.0,12.25,1.1,0.79,0.47,-0.51,0.1,0.01,0.01,0.01,0.02,-0.01,9801.69,2.26,,2026-08-28
939,2026-08-28 11:15:00+00:00,XRPUSDT,LONG,EXECUTED,HIGH_RISK__HIGH_QUAL__LOW_PROFIT,None,TIME_CLOSE_EXIT,36.76,1.0,36.76,0.91,0.85,0.3,-0.02,-0.55,-0.2,0.03,0.04,0.07,-0.27,9801.42,2.26,,2026-08-28
940,2026-08-28 12:15:00+00:00,XRPUSDT,SHORT,EXECUTED,LOW_RISK__LOW_QUAL__LOW_PROFIT,None,TIME_CLOSE_EXIT,49.01,5.0,245.04,0.56,0.56,0.32,-0.36,-0.04,-0.1,0.2,0.25,0.44,-0.54,9800.88,2.27,,2026-08-28
941,2026-08-28 12:45:00+00:00,XRPUSDT,LONG,EXECUTED,MED_RISK__HIGH_QUAL__LOW_PROFIT,None,TIME_CLOSE_EXIT,73.51,2.5,183.77,1.14,0.66,0.19,-0.42,-0.44,-0.81,0.15,0.18,0.33,-1.14,9799.74,2.28,,2026-08-28
942,2026-08-28 13:30:00+00:00,XRPUSDT,SHORT,EXECUTED,MED_RISK__LOW_QUAL__LOW_PROFIT,None,TAKE_PROFIT_HIT,24.5,2.5,61.25,0.76,0.8,2.03,-1.05,0.76,0.47,0.05,0.06,0.11,0.36,9800.1,2.28,,2026-08-28
943,2026-08-28 14:00:00+00:00,ETHUSDT,SHORT,EXECUTED,MED_RISK__HIGH_QUAL__HIGH_PROFIT,None,TIME_CLOSE_EXIT,73.5,2.5,183.75,0.69,1.52,0.4,-1.9,-0.57,-1.05,0.15,0.18,0.33,-1.38,9798.72,2.29,,2026-08-28
944,2026-08-28 14:30:00+00:00,ETHUSDT,LONG,EXECUTED,HIGH_RISK__LOW_QUAL__HIGH_PROFIT,None,TIME_CLOSE_EXIT,12.25,1.0,12.25,0.69,1.08,0.66,-0.93,-0.83,-0.1,0.01,0.01,0.02,-0.12,9798.6,2.29,,2026-08-28
945,2026-08-28 14:45:00+00:00,DOGEUSDT,LONG,EXECUTED,HIGH_RISK__HIGH_QUAL__LOW_PROFIT,None,TIME_CLOSE_EXIT,36.74,1.0,36.74,0.78,1.55,0.34,-1.01,-0.52,-0.19,0.03,0.04,0.07,-0.26,9798.34,2.3,,2026-08-28
946,2026-08-28 14:45:00+00:00,XRPUSDT,LONG,EXECUTED,HIGH_RISK__HIGH_QUAL__LOW_PROFIT,None,TIME_CLOSE_EXIT,36.74,1.0,36.74,1.25,1.55,0.45,-0.98,-1.32,-0.49,0.03,0.04,0.07,-0.55,9797.79,2.3,,2026-08-28
947,2026-08-28 15:15:00+00:00,SOLUSDT,LONG,EXECUTED,HIGH_RISK__LOW_QUAL__HIGH_PROFIT,None,TIME_CLOSE_EXIT,12.25,1.0,12.25,1.86,1.82,1.09,-1.39,-1.44,-0.18,0.01,0.01,0.02,-0.2,9797.59,2.3,,2026-08-28
948,2026-08-28 15:30:00+00:00,DOGEUSDT,SHORT,EXECUTED,HIGH_RISK__LOW_QUAL__HIGH_PROFIT,None,TAKE_PROFIT_HIT,12.25,1.0,12.25,1.58,1.16,2.99,-1.06,1.58,0.19,0.01,0.01,0.02,0.17,9797.76,2.3,,2026-08-28
949,2026-08-28 15:45:00+00:00,XRPUSDT,SHORT,EXECUTED,MED_RISK__LOW_QUAL__LOW_PROFIT,None,TAKE_PROFIT_HIT,24.49,2.5,61.24,1.78,1.56,2.86,-0.81,1.78,1.09,0.05,0.06,0.11,0.98,9798.74,2.29,,2026-08-28
950,2026-08-28 15:45:00+00:00,ETHUSDT,SHORT,EXECUTED,MED_RISK__HIGH_QUAL__HIGH_PROFIT,None,TAKE_PROFIT_HIT,73.49,2.5,183.73,1.47,1.35,2.67,-0.95,1.47,2.69,0.15,0.18,0.33,2.36,9801.1,2.27,,2026-08-28
951,2026-08-28 16:00:00+00:00,SOLUSDT,SHORT,EXECUTED,MED_RISK__HIGH_QUAL__HIGH_PROFIT,None,TAKE_PROFIT_HIT,73.51,2.5,183.77,1.87,1.77,1.99,-1.3,1.87,3.43,0.15,0.18,0.33,3.1,9804.2,2.24,,2026-08-28
952,2026-08-28 22:45:00+00:00,DOGEUSDT,LONG,EXECUTED,MED_RISK__HIGH_QUAL__LOW_PROFIT,None,TIME_CLOSE_EXIT,73.53,2.5,183.83,0.71,0.6,0.32,-0.15,-0.12,-0.22,0.15,0.18,0.33,-0.55,9803.65,2.24,,2026-08-28
953,2026-08-28 23:00:00+00:00,SOLUSDT,LONG,EXECUTED,HIGH_RISK__HIGH_QUAL__HIGH_PROFIT,None,TIME_CLOSE_EXIT,147.05,3.0,441.16,0.7,0.89,0.21,-0.37,-0.49,-2.16,0.35,0.44,0.79,-2.96,9800.7,2.27,,2026-08-28
954,2026-08-28 23:15:00+00:00,BTCUSDT,LONG,EXECUTED,MED_RISK__HIGH_QUAL__HIGH_PROFIT,None,TAKE_PROFIT_HIT,73.51,2.5,183.76,0.28,0.29,0.36,-0.06,0.28,0.52,0.15,0.18,0.33,0.19,9800.89,2.27,,2026-08-28
955,2026-08-28 23:15:00+00:00,ETHUSDT,LONG,EXECUTED,MED_RISK__LOW_QUAL__HIGH_PROFIT,None,TIME_CLOSE_EXIT,24.5,2.5,61.26,0.49,0.34,0.42,-0.06,0.03,0.02,0.05,0.06,0.11,-0.09,9800.8,2.27,,2026-08-28
956,2026-08-28 23:45:00+00:00,XRPUSDT,LONG,EXECUTED,MED_RISK__HIGH_QUAL__LOW_PROFIT,None,TIME_CLOSE_EXIT,73.51,2.5,183.76,0.77,0.52,0.4,-0.18,-0.18,-0.33,0.15,0.18,0.33,-0.66,9800.13,2.28,,2026-08-28
957,2026-08-29 02:30:00+00:00,XRPUSDT,SHORT,EXECUTED,LOW_RISK__LOW_QUAL__LOW_PROFIT,None,TIME_CLOSE_EXIT,49.0,5.0,245.0,0.75,0.4,0.16,-0.14,-0.07,-0.17,0.2,0.25,0.44,-0.61,9799.52,2.28,,2026-08-29
958,2026-08-29 02:30:00+00:00,BTCUSDT,SHORT,EXECUTED,LOW_RISK__HIGH_QUAL__LOW_PROFIT,None,TIME_CLOSE_EXIT,146.99,5.0,734.96,0.55,0.21,0.3,-0.15,0.05,0.37,0.59,0.73,1.32,-0.96,9798.57,2.29,,2026-08-29
959,2026-08-29 02:30:00+00:00,SOLUSDT,SHORT,EXECUTED,LOW_RISK__HIGH_QUAL__LOW_PROFIT,None,TIME_CLOSE_EXIT,146.98,5.0,734.89,0.64,0.44,0.21,-0.12,-0.19,-1.4,0.59,0.73,1.32,-2.72,9795.85,2.32,,2026-08-29
960,2026-08-29 02:45:00+00:00,DOGEUSDT,SHORT,EXECUTED,MED_RISK__HIGH_QUAL__HIGH_PROFIT,None,TIME_CLOSE_EXIT,73.47,2.5,183.67,0.6,0.43,0.26,-0.15,-0.18,-0.33,0.15,0.18,0.33,-0.66,9795.19,2.33,,2026-08-29
961,2026-08-29 03:00:00+00:00,ETHUSDT,SHORT,EXECUTED,LOW_RISK__HIGH_QUAL__HIGH_PROFIT,None,TIME_CLOSE_EXIT,146.93,5.0,734.64,0.27,0.18,0.18,-0.11,-0.1,-0.73,0.59,0.73,1.32,-2.06,9793.13,2.35,,2026-08-29
962,2026-08-29 03:30:00+00:00,XRPUSDT,SHORT,EXECUTED,LOW_RISK__LOW_QUAL__LOW_PROFIT,None,TIME_CLOSE_EXIT,48.97,5.0,244.83,0.8,0.5,0.2,-0.23,-0.01,-0.02,0.2,0.24,0.44,-0.47,9792.66,2.35,,2026-08-29
963,2026-08-29 03:30:00+00:00,SOLUSDT,LONG,EXECUTED,MED_RISK__HIGH_QUAL__HIGH_PROFIT,None,TIME_CLOSE_EXIT,73.44,2.5,183.61,0.52,0.35,0.12,-0.27,0.0,0.0,0.15,0.18,0.33,-0.33,9792.33,2.36,,2026-08-29
964,2026-08-29 03:45:00+00:00,SOLUSDT,SHORT,EXECUTED,LOW_RISK__HIGH_QUAL__LOW_PROFIT,None,TIME_CLOSE_EXIT,146.89,5.0,734.43,0.64,0.43,0.39,-0.25,-0.19,-1.4,0.59,0.73,1.32,-2.72,9789.62,2.38,,2026-08-29
965,2026-08-29 04:45:00+00:00,XRPUSDT,LONG,EXECUTED,MED_RISK__HIGH_QUAL__LOW_PROFIT,None,TIME_CLOSE_EXIT,73.42,2.5,183.56,0.55,0.56,0.47,-0.48,-0.53,-0.97,0.15,0.18,0.33,-1.3,9788.31,2.4,,2026-08-29
966,2026-08-29 05:00:00+00:00,DOGEUSDT,LONG,EXECUTED,MED_RISK__HIGH_QUAL__LOW_PROFIT,None,TIME_CLOSE_EXIT,73.41,2.5,183.53,0.32,0.48,0.08,-0.11,-0.19,-0.35,0.15,0.18,0.33,-0.68,9787.63,2.4,,2026-08-29
